id;nome;cidade_id;excluido;tabela_id;referencia;bairro_id_pai
1;ABRAHÃO ALAB;16;0;;;
2;ADALBERTO ARAGÃO;16;0;;;
3;AEROPORTO VELHO;16;0;;;
4;ALEGRIA;16;0;;;
5;AREAL;16;0;;;
6;AVIÁRIO;16;0;;;
7;BAHIA;16;0;;;
8;BAHIA NOVA;16;0;;;
9;BAIXA DA COLINA;16;0;;;
10;BASE;16;0;;;
11;BELA VISTA;16;0;;;
12;BOSQUE;16;0;;;
13;CADEIA NOVA;16;0;;;
14;CADEIA VELHA;16;0;;;
15;CALAFATE;16;0;;;
16;CAPOEIRA;16;0;;;
17;CENTRO;16;0;;;
18;CERÂMICA;16;0;;;
19;CHÁCARA IPÊ;16;0;;;
20;CONQUISTA;16;0;;;
21;CORRENTE;16;0;;;
22;DISTRITO INDUSTRIAL;16;0;;;
23;ESPERANÇA;16;0;;;
24;ESTAÇÃO EXPERIMENTAL;16;0;;;
25;FLORESTA;16;0;;;
26;GERALDO FLEMING;16;0;;;
27;IPASE;16;0;;;
28;IVETE VARGAS;16;0;;;
29;IZAURA PARENTE;16;0;;;
30;JARDIM DE ALAH;16;0;;;
31;JARDIM EUROPA;16;0;;;
32;JOSÉ AUGUSTO;16;0;;;
33;JOÃO EDUARDO;16;0;;;
34;MANOEL JULIÃO;16;0;;;
35;MASCARENHAS DE MORAES;16;0;;;
36;MORADA DO SOL;16;0;;;
37;NOVA ESTAÇÃO;16;0;;;
38;NOVO HORIZONTE;16;0;;;
39;PALHEIRAL;16;0;;;
40;PAPOUCO;16;0;;;
41;PLACAS;16;0;;;
42;PLÁCIDO DE CASTRO;16;0;;;
43;PREVENTÓRIO;16;0;;;
44;PRIMAVERA;16;0;;;
45;QUINZE;16;0;;;
46;SANTA INÊS;16;0;;;
47;SANTA QUITÉRIA;16;0;;;
48;SÃO FRANCISCO;16;0;;;
49;SEGUNDO DISTRITO;16;0;;;
50;SEIS DE AGOSTO;16;0;;;
51;SOBRAL;16;0;;;
52;TANCREDO NEVES;16;0;;;
53;TAQUARI;16;0;;;
54;TERMINAL CADEIA VELHA;16;0;;;
55;TRIÂNGULO;16;0;;;
56;TROPICAL;16;0;;;
57;VILA ACRE;16;0;;;
58;VILA IVONETE;16;0;;;
59;ALTO DO CRUZEIRO;30;0;;;
60;BAIXA GRANDE;30;0;;;
61;BAIXÃO;30;0;;;
62;BOA VISTA;30;0;;;
63;BRASÍLIA;30;0;;;
64;BRASILIANA;30;0;;;
65;CACIMBAS;30;0;;;
66;CAITITUS;30;0;;;
67;CANAFÍSTULA;30;0;;;
68;CAPIATÃ;30;0;;;
69;CAVACO;30;0;;;
70;CENTRO;30;0;;;
71;ELDORADO;30;0;;;
72;GUARIBAS;30;0;;;
73;ITAPOÃ;30;0;;;
74;JARDIM ESPERANÇA;30;0;;;
75;JARDIM TROPICAL;30;0;;;
76;MANOEL TELES;30;0;;;
77;NOVA ESPERANÇA;30;0;;;
78;NOVO HORIZONTE;30;0;;;
79;OLHO D'ÁGUA DOS CAZUZINHOS;30;0;;;
80;OURO PRETO;30;0;;;
81;PLANALTO;30;0;;;
82;ZÉLIA BARBOSA ROCHA;30;0;;;
83;PRIMAVERA;30;0;;;
84;SANTA EDWIGES;30;0;;;
85;SANTA ESMERALDA;30;0;;;
86;SÃO LUIZ;30;0;;;
87;SENADOR ARNON DE MELO;30;0;;;
88;SENADOR TEOTÔNIO VILELA;30;0;;;
89;VERDES CAMPOS;30;0;;;
90;SANTOS DUMONT;109;0;;;
91;ANTARES;109;0;;;
92;BARRO DURO;109;0;;;
93;BEBEDOURO;109;0;;;
95;BENEDITO BENTES;109;0;;;
96;BOM PARTO;109;0;;;
97;CANAÃ;109;0;;;
98;CENTRO;109;0;;;
99;CHÃ DA JAQUEIRA;109;0;;;
100;CRUZ DAS ALMAS;109;0;;;
101;FAROL;109;0;;;
102;FEITOSA;109;0;;;
103;FERNÃO VELHO;109;0;;;
104;IPIOCA;109;0;;;
105;GRUTA DE LOURDES;109;0;;;
107;JACARECICA;109;0;;;
108;JACINTINHO;109;0;;;
109;JARAGUÁ;109;0;;;
110;JATIÚCA;109;0;;;
111;LEVADA;109;0;;;
112;MANGABEIRAS;109;0;;;
113;MUTANGE;109;0;;;
114;OURO PRETO;109;0;;;
115;PAJUÇARA;109;0;;;
116;PINHEIRO;109;0;;;
117;PITANGUINHA;109;0;;;
118;POÇO;109;0;;;
119;PONTA DA TERRA;109;0;;;
120;PONTA GROSSA;109;0;;;
121;PONTA VERDE;109;0;;;
122;PONTAL DA BARRA;109;0;;;
123;PRADO;109;0;;;
124;RIACHO DOCE;109;0;;;
125;RIO NOVO;109;0;;;
126;SANTA AMÉLIA;109;0;;;
128;SERRARIA;109;0;;;
129;TABULEIRO DO MARTINS;109;0;;;
130;TRAPICHE DA BARRA;109;0;;;
131;VERGEL DO LAGO;109;0;;;
132;ALTO DO CRUZEIRO;135;0;;;
133;CENTRO;135;0;;;
134;EUCALÍPTOS;135;0;;;
135;JARDIM BRASIL;135;0;;;
136;JUCA SAMPAIO;135;0;;;
137;PALMEIRA DE FORA;135;0;;;
138;PARAÍSO;135;0;;;
139;RIBEIRA;135;0;;;
140;SÃO CRISTÓVÃO;135;0;;;
141;SÃO FRANCISCO;135;0;;;
142;TENÓRIO CAVALCANTE;135;0;;;
144;VILA MARIA;135;0;;;
145;VILA NOVA;135;0;;;
146;XUCURUS;135;0;;;
147;ADRIANÓPOLIS;243;0;;;
148;ALEIXO;243;0;;;
149;ALVORADA;243;0;;;
150;APARECIDA;243;0;;;
151;ARMANDO MENDES;243;0;;;
152;BETÂNIA;243;0;;;
153;CACHOEIRINHA;243;0;;;
154;CENTRO;243;0;;;
155;CHAPADA;243;0;;;
156;CIDADE NOVA;243;0;;;
157;COLÔNIA ANTÔNIO ALEIXO;243;0;;;
158;COLÔNIA OLIVEIRA MACHADO;243;0;;;
159;COLÔNIA SANTO ANTÔNIO;243;0;;;
160;COLÔNIA TERRA NOVA;243;0;;;
161;COMPENSA;243;0;;;
162;COROADO;243;0;;;
163;CRESPO;243;0;;;
164;DISTRITO INDUSTRIAL;243;0;;;
165;DOM PEDRO;243;0;;;
166;EDUCANDOS;243;0;;;
167;FLORES;243;0;;;
168;GLÓRIA;243;0;;;
169;JAPIIM;243;0;;;
170;JORGE TEIXEIRA;243;0;;;
171;LÍRIO DO VALE;243;0;;;
172;MAUAZINHO;243;0;;;
173;MONTE DAS OLIVEIRAS;243;0;;;
174;MORRO DA LIBERDADE;243;0;;;
175;NOSSA SENHORA DAS GRAÇAS;243;0;;;
176;NOVA ESPERANÇA;243;0;;;
177;NOVO ISRAEL;243;0;;;
178;PARQUE 10 DE NOVEMBRO;243;0;;;
179;PAZ;243;0;;;
180;PETRÓPOLIS;243;0;;;
181;PLANALTO;243;0;;;
182;PONTA NEGRA;243;0;;;
183;PRAÇA 14 DE JANEIRO;243;0;;;
184;PRESIDENTE VARGAS;243;0;;;
185;PURAQUEQUARA;243;0;;;
186;RAIZ;243;0;;;
187;REDENÇÃO;243;0;;;
188;SANTA ETELVINA;243;0;;;
189;SANTA LUZIA;243;0;;;
190;SANTO AGOSTINHO;243;0;;;
191;SANTO ANTÔNIO;243;0;;;
192;SÃO FRANCISCO;243;0;;;
193;SÃO GERALDO;243;0;;;
194;SÃO JORGE;243;0;;;
195;SÃO JOSÉ OPERÁRIO;243;0;;;
196;SÃO LÁZARO;243;0;;;
197;SÃO RAIMUNDO;243;0;;;
198;TANCREDO NEVES;243;0;;;
199;TARUMÃ;243;0;;;
200;VILA BURITI;243;0;;;
201;VILA DA PRATA;243;0;;;
202;ZUMBI DOS PALMARES;243;0;;;
203;CENTRO;256;0;;;
204;DJARD VIEIRA;256;0;;;
205;EMÍLIO MOREIRA;256;0;;;
206;JOSÉ ESTEVES;256;0;;;
207;PALMARES;256;0;;;
208;SANTA CLARA;256;0;;;
209;SANTA RITA DE CÁSSIA;256;0;;;
210;SÃO BENEDITO;256;0;;;
211;SÃO FRANCISCO;256;0;;;
212;SÃO JOSÉ;256;0;;;
213;SÃO VICENTE DE PAULA;256;0;;;
214;ALVORADA;307;0;;;
215;BEIROL;307;0;;;
216;BURITIZAL;307;0;;;
217;CENTRAL;307;0;;;
218;CONGÓS;307;0;;;
220;JARDIM FELICIDADE;307;0;;;
221;JARDIM MARCO ZERO;307;0;;;
222;JESUS DE NAZARÉ;307;0;;;
223;JULIÃO RAMOS;307;0;;;
224;MUCA;307;0;;;
225;NOVA ESPERANÇA;307;0;;;
226;PACOVAL;307;0;;;
227;PERPÉTUO SOCORRO;307;0;;;
228;SANTA INÊS;307;0;;;
229;SANTA RITA;307;0;;;
230;SÃO LÁZARO;307;0;;;
231;TREM;307;0;;;
232;ALAGOINHAS VELHA;342;0;;;
233;BARREIRO;342;0;;;
234;CATU;342;0;;;
235;CENTRO;342;0;;;
236;DOIS DE JULHO;342;0;;;
237;JARDIM PEDRO BRAGA;342;0;;;
238;JARDIM PETROLAR;342;0;;;
239;JURACY MAGALHÃES;342;0;;;
240;KENNEDY;342;0;;;
241;MANGALÔ;342;0;;;
243;PARQUE VITÓRIA;342;0;;;
244;SANTA ISABEL;342;0;;;
245;SANTA TEREZINHA;342;0;;;
246;SILVA JARDIM;342;0;;;
247;TERESÓPOLIS;342;0;;;
248;BOA VISTA;403;0;;;
249;BURITI;403;0;;;
250;CENTRO;403;0;;;
251;FLAMENGO;403;0;;;
252;JÚRI;403;0;;;
253;MORADA NOBRE;403;0;;;
254;NOVA BARREIRAS;403;0;;;
255;NOVO HORIZONTE;403;0;;;
256;OURO BRANCO;403;0;;;
257;PARQUE SANTA LÚCIA;403;0;;;
258;PRIMAVERA;403;0;;;
259;RENATO GONÇALVES;403;0;;;
260;RIO GRANDE;403;0;;;
261;SANDRA REGINA;403;0;;;
262;SÃO MIGUEL;403;0;;;
263;SÃO PEDRO;403;0;;;
264;VILA AMORIM;403;0;;;
265;VILA BRASIL;403;0;;;
266;VILA DOCE;403;0;;;
267;VILA FUNCIONÁRIOS;403;0;;;
268;VILA NOVA;403;0;;;
269;VILA REGINA;403;0;;;
270;VILA RICA;403;0;;;
271;VILA SAS;403;0;;;
272;VILA SOLDADOS;403;0;;;
273;ALTO DA CRUZ;473;0;;;
274;BAIRRO DOS 46;473;0;;;
275;BOMBA;473;0;;;
276;CAMAÇARI DE DENTRO;473;0;;;
277;CENTRO;473;0;;;
279;DOIS DE JULHO;473;0;;;
280;FICAM;473;0;;;
281;GLEBA A;473;0;;;
282;GLEBA B;473;0;;;
283;GLEBA C;473;0;;;
284;GLEBA E;473;0;;;
285;GRAVATÁ;473;0;;;
286;INOCOOP;473;0;;;
287;LAMA PRETA;473;0;;;
288;LIMOEIRO;473;0;;;
289;MANGUEIRAL;473;0;;;
290;NOVO HORIZONTE;473;0;;;
291;PARQUE FLORESTAL;473;0;;;
292;PARQUE SATÉLITE;473;0;;;
293;PARQUE VERDE;473;0;;;
294;PHOC I;473;0;;;
295;PHOC II;473;0;;;
296;PHOC III;473;0;;;
297;PIAÇAVEIRA;473;0;;;
299;POLO PETROQUÍMICO;473;0;;;
300;PONTO CERTO;473;0;;;
301;SETOR INDUSTRIAL URBANO;473;0;;;
302;TRIÂNGULO;473;0;;;
303;VERA CRUZ;473;0;;;
304;VERDES HORIZONTES;473;0;;;
305;AREIA;489;0;;;
306;CENTRO;489;0;;;
307;MALEMBA;489;0;;;
308;NOVA BRASÍLIA;489;0;;;
309;NOVA CANDEIAS;489;0;;;
310;PITANGA;489;0;;;
311;SANTO ANTÔNIO;489;0;;;
312;SARANDY;489;0;;;
313;TRIÂNGULO;489;0;;;
314;URBIS I;489;0;;;
315;URBIS II;489;0;;;
316;CAJUEIRO;579;0;;;
317;CENTAURO OESTE;579;0;;;
318;CENTRO;579;0;;;
319;DOUTOR GUSMÃO;579;0;;;
320;STELA REIS;579;0;;;
321;ITAPUÃ;579;0;;;
322;JUCA ROSA;579;0;;;
323;MINAS GERAIS;579;0;;;
324;MOISÉS REIS;579;0;;;
325;PEQUI;579;0;;;
326;ROSA NETO;579;0;;;
327;SANTA ISABEL;579;0;;;
328;SANTA LÚCIA;579;0;;;
329;SAPUCAEIRA;579;0;;;
330;TRANCOSO;579;0;;;
331;URBIS I;579;0;;;
334;VIVENDAS COSTA AZUL;579;0;;;
336;JARDIM SUCUPIRA;582;0;;;
337;BARRO VERMELHO;582;0;;;
338;BRASÍLIA;582;0;;;
340;CAMPO DO GADO;582;0;;;
341;CAMPO LIMPO;582;0;;;
342;CAPUCHINHOS;582;0;;;
343;CASEB;582;0;;;
344;CEDIN;582;0;;;
345;CENTRO;582;0;;;
346;CENTRO INDUSTRIAL SUBAÉ;582;0;;;
347;CHÁCARA SÃO COSME;582;0;;;
348;CIDADE NOVA;582;0;;;
349;CONCEIÇÃO;582;0;;;
350;CORONEL JOSÉ PINTO;582;0;;;
352;DNER;582;0;;;
353;ESTAÇÃO NOVA;582;0;;;
354;EUCALIPTO;582;0;;;
357;JARDIM ACÁCIA;582;0;;;
358;JARDIM CRUZEIRO;582;0;;;
359;JARDIM RECREIO;582;0;;;
362;KALILÂNDIA;582;0;;;
363;LAGOA GRANDE;582;0;;;
364;MANGABEIRA;582;0;;;
366;MUCHILA I;582;0;;;
367;MUCHILA II;582;0;;;
368;NAJÉ;582;0;;;
369;NOVO HORIZONTE;582;0;;;
370;OLHOS D'ÁGUA;582;0;;;
371;PAMPALONA;582;0;;;
372;PAPAGAIO;582;0;;;
373;PARQUE ASA BRANCA;582;0;;;
376;PARQUE ESTRELA DO ORIENTE;582;0;;;
378;PARQUE IPÊ;582;0;;;
379;PARQUE JOSÉ MARTINS CAMPELO;582;0;;;
380;PARQUE LAGOA SALGADA;582;0;;;
382;PARQUE MANOEL MATIAS;582;0;;;
385;PARQUE PANORAMA;582;0;;;
392;PEDRA DO DESCANSO;582;0;;;
393;PILÃO;582;0;;;
394;PONTO CENTRAL;582;0;;;
395;PRESIDENTE GETÚLIO VARGAS;582;0;;;
396;QUEIMADINHA;582;0;;;
397;RUA NOVA;582;0;;;
398;SANTA MÔNICA;582;0;;;
399;SANTO ANTÔNIO DOS PRAZERES;582;0;;;
400;SERRARIA BRASIL;582;0;;;
401;SIM;582;0;;;
402;SÍTIO NOVO;582;0;;;
403;SOBRADINHO;582;0;;;
404;TANQUE DA NAÇÃO;582;0;;;
406;TOMBA;582;0;;;
408;VILA GABRIELA;582;0;;;
409;VILA SUBAÉ;582;0;;;
410;35º BI;582;0;;;
417;BAIXA FRIA;659;0;;;
418;BARRA;659;0;;;
421;BARREIRA;659;0;;;
422;BASÍLIO;659;0;;;
423;BELA VISÃO;659;0;;;
424;BOA VISTA;659;0;;;
426;CENTRO;659;0;;;
429;CIDADE NOVA;659;0;;;
430;CONQUISTA;659;0;;;
431;ESPERANÇA;659;0;;;
432;FAVELA;659;0;;;
433;IGUAPE;659;0;;;
435;JARDIM ATLÂNTICO;659;0;;;
436;JARDIM SAVÓIA;659;0;;;
437;MALHADO;659;0;;;
441;NELSON COSTA;659;0;;;
444;PONTAL;659;0;;;
445;PRINCESA ISABEL;659;0;;;
449;SÃO FRANCISCO;659;0;;;
450;SÃO SEBASTIÃO;659;0;;;
455;TAPERA;659;0;;;
456;TEOTÔNIO VILELA;659;0;;;
458;URBIS;659;0;;;
459;VILA LÍDIA;659;0;;;
460;VILA NAZARÉ;659;0;;;
461;ALTO DOS CANECOS;683;0;;;
463;ALTO MIRANTE;683;0;;;
464;ANTIQUE;683;0;;;
465;BANCO RASO;683;0;;;
466;CAIXA D'ÁGUA;683;0;;;
467;CALIFÓRNIA;683;0;;;
468;CASTÁLIA;683;0;;;
469;CENTRO;683;0;;;
470;CENTRO COMERCIAL;683;0;;;
471;CONCEIÇÃO;683;0;;;
472;DANIEL GOMES;683;0;;;
473;DUQUE DE CAXIAS;683;0;;;
474;FÁTIMA;683;0;;;
475;FERRADAS;683;0;;;
476;FONSECA;683;0;;;
477;GOES CALMON;683;0;;;
478;JAÇANÃ;683;0;;;
479;JARDIM DE ALÁ;683;0;;;
480;JARDIM ITALAMAR;683;0;;;
481;JARDIM PRIMAVERA;683;0;;;
482;JARDIM VITÓRIA;683;0;;;
483;JOÃO SOARES;683;0;;;
484;JOSÉ COELHO;683;0;;;
485;LOMANTO;683;0;;;
486;MANGABINHA;683;0;;;
487;MARIA PINHEIRO;683;0;;;
488;MONTE CRISTO;683;0;;;
489;MONTE LÍBANO;683;0;;;
490;NOVA CALIFÓRNIA;683;0;;;
491;NOVA FERRADAS;683;0;;;
492;NOVA ITABUNA;683;0;;;
493;NOVO FONSECA;683;0;;;
495;NOVO HORIZONTE;683;0;;;
497;ODILON;683;0;;;
498;OSVALDO CRUZ;683;0;;;
499;PARAÍSO;683;0;;;
500;PARQUE BOA VISTA;683;0;;;
501;PARQUE SANTA CLARA;683;0;;;
502;PARQUE VERDE;683;0;;;
503;PEDRO GERÔNIMO;683;0;;;
504;POMAR DO RIO;683;0;;;
507;SANTA CATARINA;683;0;;;
508;SANTA INÊS;683;0;;;
509;SANTO ANTÔNIO;683;0;;;
510;SÃO CAETANO;683;0;;;
511;SÃO JUDAS TADEU;683;0;;;
513;SÃO PEDRO;683;0;;;
515;SARINHA ALCÂNTARA;683;0;;;
516;SIVAL PALMEIRA;683;0;;;
517;URBIS;683;0;;;
518;VALE DO SOL;683;0;;;
519;VILA ANÁLIA;683;0;;;
520;VITÓRIA LOUP SOARES;683;0;;;
521;ZIZO;683;0;;;
522;ALTO DO CEMITÉRIO;749;0;;;
523;AMARALINA;749;0;;;
524;BAIXA DO BONFIM;749;0;;;
525;BARRO PRETO;749;0;;;
528;CAIXA D'ÁGUA;749;0;;;
529;CAMPO DO AMÉRICA;749;0;;;
530;CANSANÇÃO;749;0;;;
531;CENTRO;749;0;;;
532;CHÁCARA ALVORADA;749;0;;;
533;CHÁCARA BORDA DA MATA;749;0;;;
535;CIDADE NOVA;749;0;;;
536;CURRAL NOVO;749;0;;;
547;JEQUIEZINHO;749;0;;;
548;JOAQUIM ROMÃO;749;0;;;
550;KM-3;749;0;;;
551;KM-4;749;0;;;
552;MANDACARU;749;0;;;
553;PARQUE DA COLINA;749;0;;;
557;SÃO JOSÉ;749;0;;;
559;SÃO LUÍS;749;0;;;
568;ALTO DA ALIANÇA;759;0;;;
569;ALTO DA MARAVILHA;759;0;;;
570;ALTO DO ALENCAR;759;0;;;
571;ALTO DO CRUZEIRO;759;0;;;
572;ARGEMIRO;759;0;;;
573;CAJUEIRO;759;0;;;
574;CASTELO BRANCO;759;0;;;
575;CENTENÁRIO;759;0;;;
576;CENTRO;759;0;;;
577;CORÉIA;759;0;;;
578;COUNTRY CLUB;759;0;;;
579;DOM JOSÉ RODRIGUES;759;0;;;
580;DOM TOMAZ;759;0;;;
581;ITABERABA;759;0;;;
582;JARDIM NOVO ENCONTRO;759;0;;;
583;JARDIM SÃO PAULO;759;0;;;
584;JARDIM VITÓRIA;759;0;;;
585;JOÃO PAULO II;759;0;;;
586;JOÃO XXIII;759;0;;;
587;JUAZEIRO VELHO;759;0;;;
588;LOMANTO JÚNIOR;759;0;;;
589;MALHADA DA AREIA;759;0;;;
590;MARINGÁ;759;0;;;
591;MATATU;759;0;;;
592;NOSSA SENHORA DA PENHA;759;0;;;
593;PADRE VICENTE;759;0;;;
594;PEDRA DO LORD;759;0;;;
595;PIRANGA;759;0;;;
596;PIRANGA II;759;0;;;
597;QUIDE;759;0;;;
599;SANTO ANTÔNIO;759;0;;;
600;SÃO GERALDO;759;0;;;
601;TABULEIRO;759;0;;;
602;TANCREDO NEVES;759;0;;;
603;VILA TIRADENTES;759;0;;;
604;ABEL BARBOSA;909;0;;;
605;BNH;909;0;;;
606;CAMINHO DOS LAGOS;909;0;;;
607;CENTENÁRIO;909;0;;;
608;CENTRO;909;0;;;
609;CETENCO;909;0;;;
610;GENERAL DUTRA;909;0;;;
611;CLÉRISTON ANDRADE;909;0;;;
613;JARDIM BAHIA;909;0;;;
614;OLIVEIRA LOPES;909;0;;;
615;PANORAMA;909;0;;;
616;PERPÉTUO SOCORRO;909;0;;;
617;TANCREDO NEVES I;909;0;;;
618;TANCREDO NEVES II;909;0;;;
619;TANCREDO NEVES III;909;0;;;
620;VILA NOBRE;909;0;;;
621;VILA POTY;909;0;;;
622;VILA SÃO FRANCISCO;909;0;;;
623;ACUPE DE BROTAS;988;0;;;
625;ÁGUA DE MENINOS;988;0;;;
626;ÁGUAS CLARAS;988;0;;;
628;ALTO DO COQUEIRINHO;988;0;;;
629;ALTO DO PERU;988;0;;;
630;AMARALINA;988;0;;;
632;ARENOSO;988;0;;;
633;ARMAÇÃO;988;0;;;
634;ARRAIAL DO RETIRO;988;0;;;
638;BAIXA DOS SAPATEIROS;988;0;;;
639;BARBALHO;988;0;;;
640;BARRA;988;0;;;
642;BARRAGEM DE IPITANGA;988;0;;;
643;BARREIRAS;988;0;;;
644;BARRIS;988;0;;;
645;BARROQUINHA;988;0;;;
647;BOA VIAGEM;988;0;;;
650;BOCA DO RIO;988;0;;;
653;BONFIM;988;0;;;
655;BROTAS;988;0;;;
656;CABULA;988;0;;;
657;CABULA VI;988;0;;;
658;CAIXA D'ÁGUA;988;0;;;
659;CAJAZEIRAS;988;0;;;
661;CALABETÃO;988;0;;;
662;CALÇADA;988;0;;;
663;CAMINHO DAS ÁRVORES;988;0;;;
664;CAMINHO DE AREIA;988;0;;;
666;CAMPINAS DE BROTAS;988;0;;;
667;CAMPINAS DE PIRAJÁ;988;0;;;
668;CAMPO GRANDE;988;0;;;
670;CANABRAVA;988;0;;;
671;CANDEAL;988;0;;;
672;CANELA;988;0;;;
673;CAPELINHA;988;0;;;
674;CASSANGE;988;0;;;
675;CASTELO BRANCO;988;0;;;
677;CEASA;988;0;;;
679;CENTRO;988;0;;;
680;CENTRO ADMINISTRATIVO DA BAHIA;988;0;;;
681;CHAME-CHAME;988;0;;;
682;CIDADE NOVA;988;0;;;
683;COMÉRCIO;988;0;;;
684;COSME DE FARIAS;988;0;;;
685;COSTA AZUL;988;0;;;
686;COUTOS;988;0;;;
687;CURUZU;988;0;;;
688;DOIS DE JULHO;988;0;;;
690;DOM AVELAR;988;0;;;
691;ENGENHO VELHO DE BROTAS;988;0;;;
692;ENGENHO VELHO DA FEDERAÇÃO;988;0;;;
693;ENGOMADEIRA;988;0;;;
694;ESCADA;988;0;;;
696;FAZENDA COUTOS;988;0;;;
698;FAZENDA GRANDE DO RETIRO;988;0;;;
699;FEDERAÇÃO;988;0;;;
703;GARCIA;988;0;;;
705;GRAÇA;988;0;;;
706;GRANJAS RURAIS PRESIDENTE VARGAS;988;0;;;
709;IAPI;988;0;;;
711;ILHA AMARELA;988;0;;;
712;IMBUÍ;988;0;;;
713;ITACARANHA;988;0;;;
714;ITAIGARA;988;0;;;
716;ITAPUÃ;988;0;;;
717;JAGUARIBE;988;0;;;
720;JARDIM APIPEMA;988;0;;;
721;JARDIM CAJAZEIRAS;988;0;;;
724;JARDIM NOVA ESPERANÇA;988;0;;;
725;SANTA MÔNICA;988;0;;;
729;LIBERDADE;988;0;;;
730;LOBATO;988;0;;;
731;LUÍS ANSELMO;988;0;;;
732;MACAÚBAS;988;0;;;
735;MARECHAL RONDON;988;0;;;
736;MARES;988;0;;;
737;MASSARANDUBA;988;0;;;
739;MATA ESCURA;988;0;;;
740;MATATU;988;0;;;
741;MONTE SERRAT;988;0;;;
742;MUSSURUNGA I;988;0;;;
743;NAZARÉ;988;0;;;
744;NORDESTE;988;0;;;
745;NOVA BRASÍLIA DE ITAPUÃ;988;0;;;
746;NOVO MAROTINHO;988;0;;;
747;ONDINA;988;0;;;
748;PALESTINA;988;0;;;
749;PARALELA;988;0;;;
750;PARIPE;988;0;;;
752;PATAMARES;988;0;;;
753;PAU DA LIMA;988;0;;;
754;PAU MIÚDO;988;0;;;
755;BAIRRO DA PAZ;988;0;;;
756;PELOURINHO;988;0;;;
757;PERIPERI;988;0;;;
758;PERNAMBUÉS;988;0;;;
759;PERO VAZ;988;0;;;
760;PIATÃ;988;0;;;
762;PIRAJÁ;988;0;;;
764;PITUAÇU;988;0;;;
765;PITUBA;988;0;;;
766;JARDIM PLACAFORD;988;0;;;
767;PLATAFORMA;988;0;;;
768;POLITEAMA;988;0;;;
769;PORTO SECO PIRAJÁ;988;0;;;
770;PRAIA DO FLAMENGO;988;0;;;
771;PRAIA GRANDE;988;0;;;
773;BAIXA DE QUINTAS;988;0;;;
775;RIBEIRA;988;0;;;
776;RIO SENA;988;0;;;
777;RIO VERMELHO;988;0;;;
778;ROMA;988;0;;;
779;SABOEIRO;988;0;;;
781;SANTA CRUZ;988;0;;;
784;SANTO ANTÔNIO;988;0;;;
785;SÃO CAETANO;988;0;;;
786;SÃO CRISTÓVÃO;988;0;;;
788;SÃO GONÇALO;988;0;;;
790;SÃO MARCOS;988;0;;;
792;SÃO TOMÉ DE PARIPE;988;0;;;
794;SAÚDE;988;0;;;
796;SETE DE ABRIL;988;0;;;
799;STELLA MARIS;988;0;;;
800;STIEP;988;0;;;
801;SUSSUARANA;988;0;;;
803;TANCREDO NEVES;988;0;;;
805;TORORÓ;988;0;;;
806;TROBOGY;988;0;;;
807;URUGUAI;988;0;;;
811;VALÉRIA;988;0;;;
814;VILA CANÁRIA;988;0;;;
815;VILA LAURA;988;0;;;
817;VILA RUI BARBOSA;988;0;;;
818;VITÓRIA;988;0;;;
819;AMPARO;1006;0;;;
820;ANDAIA;1006;0;;;
821;CAJUEIRO;1006;0;;;
822;CENTRO;1006;0;;;
823;ERNESTO MELO;1006;0;;;
824;JARDIM BRASIL;1006;0;;;
825;JARDIM DAS ÁRVORES;1006;0;;;
826;MARIA PRETA;1006;0;;;
827;NOSSA SENHORA DAS GRAÇAS;1006;0;;;
828;SANTA RITA;1006;0;;;
829;SANTA TEREZINHA;1006;0;;;
830;SÃO BENEDITO;1006;0;;;
831;SÃO PAULO;1006;0;;;
832;SOBRADINHO;1006;0;;;
833;URBIS II;1006;0;;;
834;ALAGOAS;1078;0;;;
835;ARCO VERDE;1078;0;;;
836;BELA VISTA;1078;0;;;
837;BELA VISTA II;1078;0;;;
838;BOM JESUS;1078;0;;;
839;CASTELINHO;1078;0;;;
840;CENTRO;1078;0;;;
841;COLINA VERDE;1078;0;;;
842;DOM FELIPE;1078;0;;;
843;IPIRANGA;1078;0;;;
844;JARDIM CARAÍPE;1078;0;;;
846;JARDIM EUROPA;1078;0;;;
847;JARDIM LIBERDADE;1078;0;;;
848;LIBERDADE;1078;0;;;
849;MONTE CASTELO;1078;0;;;
850;NOVA AMÉRICA;1078;0;;;
851;NOVA JERUSALÉM;1078;0;;;
852;NOVA TEIXEIRA;1078;0;;;
853;NOVO HORIZONTE;1078;0;;;
854;RECANTO DO LAGO;1078;0;;;
855;SANTA RITA;1078;0;;;
856;SANTA ROSA DE LIMA;1078;0;;;
857;SÃO JOSÉ;1078;0;;;
858;SÃO LOURENÇO;1078;0;;;
859;SÃO PEDRO;1078;0;;;
860;TANCREDO NEVES;1078;0;;;
861;TEIXEIRINHA;1078;0;;;
862;TREVO;1078;0;;;
863;URBIS;1078;0;;;
864;VILA CARAÍPE;1078;0;;;
865;VILA FELIZ;1078;0;;;
866;VILA VARGAS;1078;0;;;
867;VILA VERDE;1078;0;;;
868;VISTA DO SOL;1078;0;;;
869;WILSON BRITO;1078;0;;;
870;ALEGRIA;1116;0;;;
875;ALTO MARON;1116;0;;;
876;BANDEIRA;1116;0;;;
878;BELA VISTA;1116;0;;;
879;BNH;1116;0;;;
881;BRASIL;1116;0;;;
883;CANDEIAS;1116;0;;;
884;CENTRO;1116;0;;;
886;CIDADE MODELO;1116;0;;;
